fecha,mp25_ugm3,mp10_ugm3,so2_ppb,cov_ppb,temperatura_c,humedad_pct
2026-09-01 00:01:08,14,14,0,1990,12.903,65.742
2026-09-01 00:06:08,15,17,0,1856,12.813,65.418
2026-09-01 00:11:08,12,13,0,1807,12.743,65.996
2026-09-01 00:16:08,7,7,0,2105,12.668,66.547
2026-09-01 00:21:08,9,10,0,1856,12.65,66.419
2026-09-01 00:26:09,6,6,0,2062,12.698,66.41
2026-09-01 00:31:08,6,6,0,2147,12.751,66.351
2026-09-01 00:36:08,6,6,0,2177,12.815,56.85
2026-09-01 00:41:08,7,7,0,2236,12.869,57.369
2026-09-01 00:46:09,7,8,0,2007,12.898,63.636
2026-09-01 00:51:09,8,13,0,2293,12.855,56.44
2026-09-01 00:56:08,9,9,0,2081,12.818,65.082
2026-09-01 01:01:09,12,13,0,2092,12.722,65.542
2026-09-01 01:06:08,13,13,0,2075,12.668,65.258
2026-09-01 01:11:08,15,16,0,1998,12.602,65.71
2026-09-01 01:16:09,7,9,0,2181,12.532,66.419
2026-09-01 01:21:08,6,7,0,2249,12.5,63.793
2026-09-01 01:26:09,6,6,0,2149,12.399,67.36
2026-09-01 01:31:09,9,9,0,2266,12.399,67.007
2026-09-01 01:36:09,6,9,0,2088,12.375,66.61
2026-09-01 01:41:09,7,9,0,2010,12.316,66.311
2026-09-01 01:46:09,4,4,0,1694,12.198,66.715
2026-09-01 01:51:09,1,2,0,1620,12.065,67.144
2026-09-01 01:56:09,4,4,0,1645,11.958,67.285
2026-09-01 02:01:09,3,3,0,1666,11.875,67.84
2026-09-01 02:06:09,4,5,0,1729,11.801,68.632
2026-09-01 02:11:09,5,5,0,1827,11.758,63.499
2026-09-01 02:16:09,4,5,0,1872,11.726,68.672
2026-09-01 02:21:09,5,5,0,1925,11.64,66.478
2026-09-01 02:26:09,5,5,0,1916,11.552,69.002
2026-09-01 02:31:09,3,3,0,1720,11.52,68.134
2026-09-01 02:36:08,3,3,0,1826,11.509,68.069
2026-09-01 02:41:09,3,4,0,1809,11.461,68.952
2026-09-01 02:46:09,3,4,0,1740,11.403,68.777
2026-09-01 02:51:08,4,4,0,1720,11.432,68.971
2026-09-01 02:56:09,4,4,0,1712,11.443,68.783
2026-09-01 03:01:09,2,2,0,1685,11.459,68.897
2026-09-01 03:06:09,3,3,0,1672,11.485,68.619
2026-09-01 03:11:09,4,4,0,1705,11.427,68.487
2026-09-01 03:16:09,4,4,0,1676,11.349,68.207
2026-09-01 03:21:09,4,4,0,1556,11.248,67.781
2026-09-01 03:26:09,4,5,0,1702,11.184,67.831
2026-09-01 03:31:09,2,2,0,1641,11.088,67.688
2026-09-01 03:36:09,2,2,0,1713,10.975,68.029
2026-09-01 03:41:09,3,3,0,1627,10.887,68.529
2026-09-01 03:46:09,2,2,0,1650,10.823,69.347
2026-09-01 03:51:09,1,1,0,1708,10.759,70.043
2026-09-01 03:56:09,2,3,0,1775,10.775,70.234
2026-09-01 04:01:10,4,5,0,1705,10.775,71.241
2026-09-01 04:06:09,2,3,0,1675,10.805,70.621
2026-09-01 04:11:09,2,2,0,1662,10.81,70.965
2026-09-01 04:16:09,4,4,0,1731,10.821,65.805
2026-09-01 04:21:09,4,4,0,1722,10.837,69.217
2026-09-01 04:26:09,3,3,0,1845,10.821,60.878
2026-09-01 04:31:09,3,3,0,1665,10.823,60.936
2026-09-01 04:36:09,4,4,0,1564,10.78,69.139
2026-09-01 04:41:09,4,4,0,1638,10.668,69.429
2026-09-01 04:46:09,3,3,0,1669,10.61,70.713
2026-09-01 04:51:09,4,4,0,1606,10.578,69.357
2026-09-01 04:56:09,2,2,0,1665,10.463,69.799
2026-09-01 05:01:09,3,4,0,1622,10.431,69.195
2026-09-01 05:06:09,2,4,0,1602,10.388,69.891
2026-09-01 05:11:09,3,3,0,1572,10.351,69.959
2026-09-01 05:16:09,3,3,0,1510,10.329,69.839
2026-09-01 05:21:09,4,4,0,1572,10.316,70.572
2026-09-01 05:26:09,4,4,0,1696,10.343,64.859
2026-09-01 05:31:09,4,5,0,1623,10.337,70.942
2026-09-01 05:36:09,3,3,0,1520,10.369,70.007
2026-09-01 05:41:09,3,3,0,1403,10.353,70.183
2026-09-01 05:46:09,3,3,0,1329,10.34,69.626
2026-09-01 05:51:10,3,5,0,1490,10.329,70.049
2026-09-01 05:56:10,3,3,0,1468,10.319,69.454
2026-09-01 06:01:10,4,4,0,1594,10.34,70.513
2026-09-01 06:06:09,3,3,0,1576,10.321,70.282
2026-09-01 06:11:10,4,4,0,1715,10.343,70.749
2026-09-01 06:16:10,3,3,0,1634,10.332,70.759
2026-09-01 06:21:10,3,3,0,1515,10.359,69.753
2026-09-01 06:26:09,3,3,0,1720,10.369,70.4
2026-09-01 06:31:09,4,4,0,1944,10.431,70.675
2026-09-01 06:36:10,3,4,0,1851,10.468,70.871
2026-09-01 06:41:10,5,5,0,1808,10.537,71.214
2026-09-01 06:46:09,3,3,0,1683,10.607,71.26
2026-09-01 06:51:09,1,2,0,1709,10.666,71.111
2026-09-01 06:56:10,3,3,0,2077,10.802,71.068
2026-09-01 07:01:09,4,5,0,1838,10.893,71.384
2026-09-01 07:06:10,5,5,0,1840,10.957,70.848
